Epoch: 0 Step 0 	Learning rate: 0.100000
Epoch: [0][880/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.129 (18.291)	Memory: 10.816 (14.959)	Loss: 3.0645 (5.4884)	Prec@1: 20.337 (15.735)	Prec@5: 50.317 (41.599)
Epoch: [0][890/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.130 (18.290)	Memory: 10.816 (14.959)	Loss: 3.0777 (5.4611)	Prec@1: 19.397 (15.776)	Prec@5: 49.915 (41.700)
Epoch: 0 Step 900 	Learning rate: 0.100000
Epoch: [0][900/125353]	Time: 0.527 (0.525)	Epoch time [hr]: 0.131 (18.289)	Memory: 10.816 (14.959)	Loss: 3.0286 (5.4342)	Prec@1: 20.117 (15.816)	Prec@5: 52.039 (41.808)
Epoch: [0][910/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.133 (18.288)	Memory: 10.816 (14.959)	Loss: 3.0115 (5.4081)	Prec@1: 19.641 (15.856)	Prec@5: 52.197 (41.911)
Epoch: [0][920/125353]	Time: 0.522 (0.525)	Epoch time [hr]: 0.134 (18.288)	Memory: 10.816 (14.959)	Loss: 3.0462 (5.3826)	Prec@1: 19.592 (15.897)	Prec@5: 49.658 (42.005)
Epoch: [0][930/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.136 (18.287)	Memory: 10.816 (14.959)	Loss: 3.0563 (5.3576)	Prec@1: 20.361 (15.939)	Prec@5: 51.099 (42.096)
Epoch: [0][940/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.137 (18.287)	Memory: 10.816 (14.959)	Loss: 3.0045 (5.3330)	Prec@1: 19.897 (15.979)	Prec@5: 52.148 (42.195)
Epoch: [0][950/125353]	Time: 0.525 (0.525)	Epoch time [hr]: 0.139 (18.286)	Memory: 10.816 (14.959)	Loss: 2.9781 (5.3089)	Prec@1: 20.898 (16.024)	Prec@5: 53.271 (42.290)
Epoch: [0][960/125353]	Time: 0.525 (0.525)	Epoch time [hr]: 0.140 (18.286)	Memory: 10.816 (14.959)	Loss: 3.0406 (5.2851)	Prec@1: 19.763 (16.067)	Prec@5: 51.904 (42.381)
Epoch: [0][970/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.142 (18.286)	Memory: 10.816 (14.959)	Loss: 3.0157 (5.2619)	Prec@1: 20.691 (16.109)	Prec@5: 51.917 (42.473)
Epoch: [0][980/125353]	Time: 0.524 (0.525)	Epoch time [hr]: 0.143 (18.285)	Memory: 10.816 (14.959)	Loss: 3.0198 (5.2393)	Prec@1: 19.983 (16.149)	Prec@5: 51.550 (42.557)
Epoch: [0][990/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.145 (18.284)	Memory: 10.816 (14.959)	Loss: 2.9726 (5.2169)	Prec@1: 19.788 (16.189)	Prec@5: 52.039 (42.645)
Epoch: 0 Step 1000 	Learning rate: 0.100000
Epoch: [0][1000/125353]	Time: 0.523 (0.525)	Epoch time [hr]: 0.146 (18.284)	Memory: 10.816 (14.959)	Loss: 3.0179 (5.1947)	Prec@1: 21.216 (16.229)	Prec@5: 52.576 (42.738)
